,TB-000005-D1WPLL,TB-000018-D1WBLL,TB-000023-D1WBLL,TB-000025-D1WBLL,TB-000038-D1WBLL,TB-000042-D1BBLL,TB-000048-D1BBLL,TB-000048-D1WBLL,TB-000054-D1WBLL,TB-000071-D1WPLL,TB-000115-D1WPLL,TB-000174-D1WPLL,TB-000177-D1WBLL,TB-000191-D1WBLL,TB-000192-D1WBLL,TB-000195-D1WBLL,TB-000203-D1WBLL
PDXP,24,19,24,29,8,20,22,5,12,504.426978509447,429.781328648619,764.107507912136,1178.87213956988,1046.33074586688,1435.5148577618,295,643.887815889011
SLC17A7,6.76120107751427,7.59937874602363,17.5983085273697,20.8911232782234,12.6592501454985,19.5418661073433,17.9368398372753,10.274876602821,16.4309558155405,87.0042342755545,54.4424623018944,38.4212938218994,197.080595449453,110.436727393466,371.56309201603,65.9497899031704,108.567321516042
RSRP1,126.682500610088,107.142385201273,199.244233035707,168.388728513177,133.813174341724,117.554006520693,169.558216670899,156.032380757286,98.0327044922267,25281.6487977679,8237.03951474249,13671.4221326588,11513.4671150879,15536.4710808928,21037.6671438539,11761.444633603,14273.527817454
ANKMY2,2,0,0,0,0,0,0,0,1,1149,886,834,1487,1304,1462,1051,1317
RARS2,12.3378151475536,3.88054960878501,17.9109113333985,11.2417556843541,4.65735776053039,8.11044038212735,11.8496965624354,15.8011547531874,12.7728436663884,1433.88243279704,774.766418604716,1159.91863835667,1737.64760793313,1740.72010773278,1187.407627544,1623.41321901953,1756.72913390987
PSMC4,24.4397444688409,11.2957096835573,38.8097604859777,32.0378205082377,53.4042472955574,17.1639689208012,12.0240505330696,22.661742616046,29.2008035881632,2837.06163221027,3771.31369994036,3169.98826787787,3551.3644802245,3621.66482274816,6982.70467592817,2711.72717345712,4806.35405800404
TWSG1,0,6.63562368814348,8.1009989718646,15.7095194553865,6.00761582681196,3.80404605638131,5.72213064488358,12.5001853267818,1.12832600646201,644.094280242652,1130.5886753124,822.832350954911,1002.80541202793,1540.14621355284,2378.23388286723,923.062207633163,1557.72453276718
PLSCR2,0,1,1,0,0,0,0,0,0,44,50,77,34.4762762956685,85,176,63,21
TMEM256-PLSCR3,0.582008887632883,0,13.3953080283863,28,14.2598888086036,1.27910245114988,0.337432251049152,5.27021977721577,2.01153424991848,277.191781292043,434.718750441161,264.559809305265,280.681368683501,854.618616754121,1011.59816592234,592.050812946767,688.616442673426
PSMC5,478,310,471,342,273,364.587835849571,462,358.386256104048,238.111666410585,4809,3028,4632,3975.24917023697,4464,6293,1876.80892721779,3290.08160285883
UTP3,3,2,0,1,1,2,1,1,1,1381,824,1197,1414,669,784,1041,701
CHRNA10,0,0,0,0,0,0,0,0,0,21,26,17,114,21,35,26,14
DAZ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAZ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBX20,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
PSMC6,17.1373915542038,38.8390691557354,40.617012059755,47.2308334483142,36.2357506799756,34.521784057059,36.8289657750836,42.5167298702855,25.7267150657431,8060.05845807336,5252.11634320531,5670.24834690448,5527.37234716742,7513.78007346474,8737.91416217764,5893.69742028419,6898.02690900017
PCBP4,3,0,8,2,2,1,1,1,2,423,704.997911477114,265,409.155458472811,472.527070755146,1271.8185992652,638,1000
DDX24,52.1291517625223,50.6709166395639,75.6583122986187,56.1522186787031,41.6754933316718,53.9836304078441,50.9187721272973,38.6534021882882,44.0381181313277,29247.3638344991,24136.9631005983,17416.2097542623,11657.0161449199,18395.6025316779,25556.718142346,23245.3938235636,29647.2078562759
PSMD1,4,9.92309445116137,0,5,2.13497167967234,2,0.710707876202086,1.65373435571894,3.1460509166814,1499.38575094198,1289.76193114308,2545.51193175758,2901.46601841686,2076.97598243767,1607.34819790942,941.411000349483,1634.25400765214
PSMD2,18,13,22,9,20,0,8,8,8,10066,7774,8635.98811596315,8069,12066,14149,6029,7256
KNL1,23.5947778263278,67.6717711500598,68.4067498979394,41.7870615497488,51.8688968833748,38.5430663588001,65.9361591820859,38.1020968905522,34.55719207513,2154.37661282362,1751.48494715432,3543.45310055164,7080.46669961654,6473.79372664924,5447.42292267197,2117.80041993096,3209.51669942387
SLC17A6,6,6,1,5,2,12,5,4,12,0,10,0,0,0,2,2,0
AGTRAP,0,0,0,0,0,0,0,2,0,566,792,693,645,1160,1522,324,1044
PLSCR4,0,0,0,0,0,0,0,0,0,27,37,8,61,16,8,60,22
ENTPD7,186.602500389102,97.3105308782405,323.405710641903,317.144957398487,207.554070496412,100.286756176795,227.296584349899,182.588164323703,120.095474001077,172.844363331085,471.018284111682,258.232453700453,338.909279263857,420.548996261641,1857.44757143566,538.759228790072,501.437365655824
PSMD3,33.0193545881511,28.5575817437383,19.3486511717662,22.4819575074095,52.2980252508142,16.2838350579175,19.269061240533,15.8505870227857,21.2674435794216,5227.30364469409,3340.84738162955,4566.29540979732,4331.48451143604,5829.8754064464,6159.34623140164,2865.91523294646,4396.44028729673
CASS4,14.896626423707,16.0695219176739,16.6245387024294,22.2487392544418,13.9411508587144,19.2653741983257,9.40153050809472,10.2716137381927,7.27111046098999,116.469961000319,406.551145015254,144.048796499001,159.362250006059,134.592652746156,298.182886716938,537.839171693337,181.911851774998
PCNP,42,56,34,27,48,93,44,40,33,8533,8307,6317,6286,10401.694032983,7760,9287.92316872437,11012.9215143844
CPA6,0,0,0,2,0,1,0,0,0,1,0,0,2,0,4,0,6
PITHD1,4,2,8,8,7,1,1,0,7,4704.89920108333,4185,2840.73747384108,3367,4417,4863.375324189,4633,6444.73202889384
RPGRIP1,45.312817827505,46.1473830720606,32.2225963114883,28.4531922141258,44.5605572887198,74.6481058967928,32.8414940160851,37.3631123903026,20.8365750379663,24.2730933701931,29.5160319682886,30.524919627946,120.942847233418,84.1429555433897,35.1284294937975,33.8681145025882,78.1277247816228
PARP11,49.0002805069743,38.4450876194261,38.2733742212301,58.0535687631721,41.9281587993315,39.0610810696958,48.9002040521206,54.8550743498866,23.2405838083107,662.162955783549,749.12414205594,579.523819907502,796.549929067908,826.355495033436,1125.77766862961,717.511006074269,798.175555841677
AVEN,68.8954442499039,39.5555309026664,86.665807406593,52.0511196274569,67.0352389385949,47.5024837498506,47.0290722586903,55.9071308806237,55.0645847943427,1311.82985367931,510.823735188793,658.319618373507,888.77363234219,552.695579020821,856.856829387231,548.006868262271,532.664686695592
PSMD4,18.3322400541354,11.1331719585673,16.9829695890821,21.3828372008114,16.6992791170446,11.9947701559868,15.332012672856,27.1322422352141,12.0951268099804,4861.31472024004,2270.93606415919,3876.00366095441,4578.40616989079,5981.29773532197,6024.10970081713,1883.33058805427,4572.93132318498
ANO2,0,0,0,0,0,0,0,0,0,262.723069342468,221.659973054022,44.9999956740853,86.1274791104107,140.999517314018,3.99998734485124,12.9999589486216,238.358726000125
C12orf4,610.113966294357,44.8369370982712,24.516517388086,13.547646632621,10.2984093788481,24.6903122020365,10.499675593929,9.09343075884904,65.852570843409,1034.65827086399,1063.88546043908,736.650912575945,1095.12300658608,1329.33296127472,1335.47749583905,626.791718277149,1039.76873273806
TIGAR,161.177766714987,134.983291003833,222.829834829683,149.822539503505,190.869652590015,168.395912864577,178.465885232,156.472110302978,87.7715756562306,1108.03245564659,3046.5321857228,1041.70473088932,828.398506853235,2113.88018278581,1372.12084260817,738.333786088941,958.345613924379
PNPLA2,9,6,21,10,5,6,4,3,5,4417,3672,3632,2362,4707,7495,2913,7967
CYSLTR2,0,0,1,3,0,0,0,0,0,79.6628581766049,26.8948269187717,9.75450278042057,1,5,23.186242564067,22.9119293736088,2
NAT14,4,16,1,0,3,1,10,15,2,177,166,139,139,207,302,52,187
PDSS2,3.18264609430434,6.48285549438763,5.11434519781765,8.24688383500796,5.10578841099726,13.3480912845299,3.05018917705093,5.18880918869875,3.04824433002013,563.005906359611,481.102118575866,470.043754042747,902.859473356695,693.662388570658,678.900927372984,487.857167517376,744.47091754215
REXO4,2,0,0,0,10,7,1,0,2,1478,1203,1183,1397,1371,948,680,1467
PSMD5,21.0589822867804,34.7681250865627,26.1815258176885,31.8002798399564,74.7601951164246,72.0634957049073,77.8934398566827,80.0676757003867,22.1218885045021,1146.00053341958,2334.60371009801,981.046347096773,1831.42520497676,1442.73740047448,1540.14719008294,1073.89656160096,1533.56668263402
HRASLS,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
RAB25,0,4,10,9,15,0,1,0,9,1,17,7,34,13,15,25,16
TRPC7,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
PGLYRP4,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,4,1
ZNF695,46.0310554151095,31,43.0062575646947,29.7792522496624,45.0557845662084,70.9275785936445,69.3048516909077,47.8313819890299,47.055650723724,269.312896237385,249.727609142461,264.535776810061,684.20139404477,234.502789751027,486.572615608336,183.380688448791,334.239982409046
INTS12,31,40,19,23,30,23,32,16,29,1402,769,821.966230724757,1309,1564,1612,1130.30734653861,2294.86332430481
CAMK1D,27.5799757157533,43.0592986252817,37.5861846254209,27.0068185236364,34.9045005677064,35.2941450592422,65.2017838644894,43.6841026210717,23.6741779067704,5956.46812832323,3158.22281780193,5080.224190279,5197.16275017906,4461.17575774666,4086.28858957753,2745.97727469229,1142.33906997441
EPPIN,40.0195431734104,142.756927149256,126.563466333327,80.2833762597504,296.550316189328,71.9002699179599,65.1633675247035,90.3463408687813,288.263583610664,56.0334017338671,67.6782783002401,33.1535682259194,32.422194367903,58.5325512137627,45.1946117815662,56.2341732355786,30.1412987999109
GOPC,4,3,4,2,2,2,2,1,0,3645,2150,1689,4306.79858234372,3655,2395,2452,3188
LPAR5,16,7,5,5,7,0,17,22,10,298,331,278,916,233,1050,176,312
NUP107,36.3598713094505,14.1143750969803,24.5095617310687,23.8399083191128,21.6337681497762,19.2626277414266,30.2634999216802,15.5233830954452,33.5806768423816,5338.62940552771,2340.66761314406,3611.51560188625,2398.30320793083,3569.63637259875,4527.16951452214,3451.83756229059,4926.64270944858
CD248,10,0,2,4,3,1,0,0,4,58,93,493,782,109,47,74,79
PLXDC1,75.5324526003239,97.8587935088129,78.6409833273855,71.6940284945376,74.6891944273177,64.5566262220344,91.8394354633805,86.8229549222522,82.7059157259797,278.12310403319,432.53410557936,233.857815717313,246.069661675277,622.963744026636,508.623573870514,1498.03416187321,1006.36544123112
CD177,0,0,0,0,0,0,0,0,0,164,1701,177,850.484657632863,4171.50873672329,4363,3173,1457.30051263259
RHBG,17.1967008439812,26.8860308031022,37.0322140979378,35.2750243962522,15.6979375700431,38.7962277405028,40.087007559811,28.3862809563834,26.0139798042611,15.1862730840641,15.1659570813588,18.4023054638633,26.1474542746406,10.0856320853117,9.4327773597312,13.4390595846557,11.7508980391368
LYRM4,109.068512095028,107.595789582106,113.762913410562,149.562313740016,128.62561770803,252.90914413218,112.781856010925,113.0162215129,92.3736975885877,1537.05402519531,1117.40367715343,1118.17756329234,2339.71230943738,2357.48756085505,3767.29772113211,976.115370203427,3585.29386328947
MRPL47,26,13,18,17,11,8,7,21,15,1356,1461,1113,1315,1861,2034,1724,2591
PSMD7,277.361116331952,183.850663913831,280.857973138063,246.943002952701,261,156.143687536562,279,271.582732336387,178.11823508267,3775.40561243772,4478.34610731398,3736.3009232238,3742.88473705326,6587.79822580702,7266.6285553258,6376.79903918206,7303.66418043275
ATP13A1,15.3748600220935,4.16287328092515,6.20729745517743,7.32994519670112,10.0658651909521,4.26628471183607,11.2011527481151,2.05780390504926,2.06140324802098,1639.07163141413,1368.01149607925,1998.00190502495,3437.01937405288,2771.06948397738,2383.0308832764,1132.01506384907,1692.01434546842
CHMP1B,21.0893082639365,29.9559521539177,28.4017028550379,24.9217915824773,12.4377340053441,12.1549892034506,13.8628784231496,15.8670768352283,10.9498561511189,7087.09616811528,5548.46405080112,4778.07566131874,5138.82836924126,6752.45260942617,11182.5817709267,8129.49762797134,11043.6955254123
MAN1C1,10.7002328128252,18.5006968147941,31.5273597831892,18.8662098105693,30.2790119248174,24.7109043078117,39.9193251184445,33.0390944894229,34.6443229784504,102.679699461934,165.703905452905,233.853213361881,269.297153897461,81.8846865640193,214.501168438129,525.368619754194,208.998904396038
APMAP,28,30,6,15,7,11,27,19,12,1550,3986,2722,3899,7464,13757,2334,6003
RGL3,8.32702294555354,2,12.4001076742327,9,5.83673735683194,7.52482837733763,15.1427121488458,10.6227690513702,5.28196268432433,18.7623472038587,11.4317951779673,12,29.8999299931542,19.9575524038585,60,18.1187267332067,31
PSMD8,17,16.3469558124205,8.438211297032,15.1725478872637,21.4246383850162,29.0516461914548,18.3525722645355,14.9364863032121,25,4326.05245706534,3473.50200685261,4699.11047244981,4792.00173841256,6111.18463111357,6773.23497815131,2404.80659911091,4894.54304870089
RTN4,17.0118259416084,30,27,20,15,30,32,28,8,9059,16600,6942,7015,11545,10844,9822,11188
ADCK1,1.19196896343681,2.5937197832105,1,1,0,0,0,0,0,338.073710171194,343.06179254012,330.76970520301,712.897262163404,719.736758769806,467.340653556928,405.151218359439,541
PAK5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM159,56.5432718750772,35.2486117952208,56.4962541223563,45.0869080622925,47.0292848965725,62.4819330692991,63.8345159357047,77.7008195374086,48.6336434204197,629.534633834989,1349.30069024717,546.956871556205,693.866461074885,2065.06328471966,1568.94720352852,546.522456127521,1813.64581769104
SCYL3,235.468335411233,235.831677128661,246.415155732595,252.736841352472,165.266837184569,136.630924865264,251.751595046603,270.903928808395,291.295884123058,771.269504682031,452.076974028121,590.330261941503,1448.92211274462,875.275859333508,941.717577888031,640.296285756427,611.175377889663
RALGAPB,3.26422265343203,1.11438710613291,4.4140052131835,3.00172917995722,2.00073879220744,2.52693128361527,5.31421184410248,2.09314498125905,2.00080789163231,7001.03921205246,6390.69171532748,5696.13903850236,7363.52193319656,8057.90575311588,10181.0434418321,7946.7032573369,6262.01909360774
LYRM1,35.0888055189675,28.848398353641,39.4265444485277,32.9631879292647,25.0985611305014,25.9004297380134,31.3622145666268,44.0752750556752,30.9546506582396,1594.12525225179,1932.67947475158,1117.52969133988,1480.03406041024,2131.55619688479,1901.77754430029,1321.49397471444,3067.87053797271
PSMD9,111.439635145577,127.444001723202,195.962067114712,128.70139798882,141.11287898531,133.985480457449,158.471463396363,148.89999520725,70.5376018843883,1905.04736160968,2686.65616173647,2048.53043973888,2085.3435352026,2709.53007808283,1796.15561136798,1190.65227490548,1966.87453337095
SMIM8,1,0,2,5,2,3,0,1,0,547.565784031434,233.639955297748,288.544543486822,887.387764989267,721.656312669702,642.958780534022,378.583688921801,774.071746745382
LYZL6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SLURP1,2,0,9,14,1,3,2,4,2,0,0,0,0,0,0,0,0
SLC44A2,21.0863905648585,15.5304983114747,23.380170891055,11.2186797549461,17.9996008233492,9.57747669510443,10.5579974429943,11.3964537161826,14.2744181497804,9358.56012842161,9474.87644755057,10258.3122098685,14210.3241318377,19370.03198079,15965.0871493342,8703.86142193405,13619.9662810711
SMURF1,34.4605433306511,95.6072395242481,91.2439344507715,91.2082289918793,220.090245543064,83.6089848773413,29.3828355001137,105.71678609232,94.4915553233924,613.181859062991,1282.57128705841,426.842952315677,450.629914549006,569.826438017792,653.876844233141,1067.2700886782,733.780450871255
TMEM63C,2,0,1,1,0,0,1,0,0,13,150,322.803248971744,1896,3481,26,40,87
PHTF2,24.0631235158581,20.3313092371614,19.5859646023289,25.2416867854726,17.1686638100739,11.1525679872546,17.7028080778734,14.3242960552606,15.0718921064347,2875.20035262983,2010.10319372298,2168.71241545414,3335.06606483552,2179.32554643059,2470.57723324003,3575.36838518137,1978.33076103763
JPH2,40.3136372881041,46.5577921425319,88.1467202041252,63.0199838924192,56.4346541908859,47.0626221749886,91.0185180923311,88.2639200963711,46.0395003107401,28.1921033009993,275.749273362556,62.1764482063694,211.608109213114,311.143659756531,78.6203547152506,53.4222845142534,193.55985274682
TRIM54,6,1.00103707554319,12.4952913126215,15.1436471740104,12.0000708965836,1.02664126719919,9.42130116942305,16.5856563158736,9.10545599336804,2.02341041358734,6.01067596118313,1.00555473171672,6.00017736586166,0,1.0045339106263,0,3.00381779840482
PSMD10,45.1171551457344,59.1953927718781,55.4496995156283,36.3618492130974,81.3579552135541,76.5035600808784,45.653370642833,65.8227460741602,41.4714713619127,551.770751060506,359.670745733458,631.288753340026,1246.65554094289,1508.4233123995,1792.95703220858,727.607129105963,1231.1027563267
PELI2,12,15,19,32,6,13,10,5,3,2578,4451,1819,5734,5018,6038,6533,8870
PELI1,3,0,1,6,0,3,0,0,5,1104,2552,4046,568,1242,7383,7606,4761
GJC2,1,0,2,13,8,3,10,7,2,113,256,104,69,153,153,38,110
SALL4,23.9360412004193,14.2133429341212,11.6142287797914,22.9169557782245,20.7333735596186,8.7694373852923,5.15583492501526,14.6241739793975,12.933579281156,18.499962113895,22.399539347388,24.1795153255492,20.6247372616736,20.5551355056158,7474.10182224124,79.8810382549921,702.935692495507
ASPHD2,198,80,427,407,187,86,718,625,279,413,313,555,659,830,491,264,1133
ZNFX1,161.003319674932,321.895638249064,242.626236118205,189.228609963394,191.677295843375,307.659605778657,172.049450398118,196.081045860045,139.519513791058,6657.64126467188,8575.90623667608,5187.16348379658,5286.99572853075,7560.25945981158,10637.8406528065,9375.98677925684,8298.17462953461
PSMD11,8.43197086365581,4.18066846025199,13.1617343048933,7.07012357066101,9.72265449375682,1.00376979507963,4.43985774966637,7.49474008084918,2.28718384226163,4206.61451913405,5124.00045696605,3664.80970743475,4058.3994279839,4744.37697545207,7513.24257309897,5265.87439185817,4230.38516558477
DOLPP1,4,2,5,6,4,4,5,3,3,312,528,384,845,438,625,150,458
CAMK1G,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,7
CORO1B,516,226.066283590384,899,638,295,242,936,719,330,1686.27884491606,1641.34082432752,2112.55210626654,1419.58124605503,2568.15609801882,1028.75854475431,827.648338392383,1347.28311959266
VARS2,7.32420211020849,4.63682374132398,11.4208889215908,9.44509159079398,18.9229465672336,6.35682848051416,7.08758559396188,3.18351810670809,5.04909823039251,2383.02680998314,2631.58557056583,1881.75001687879,2892.64608426458,2403.96052212356,4787.8489005671,1095.17668429211,1389.57841903717
ZMIZ1,33,33,38,17,33,10.3189912385431,19,23,24,8687.72261506935,9509.30060922866,10177.9506816283,12747.4858329675,14150.1933818191,11835.5858294483,8296.49105652417,14540.5032538569
KIAA1191,67.9322879856096,55.3404594833828,95.7090093892016,42.4364397098749,64.8577751186112,36.843500089515,74.7495265148771,67.2144065258904,57.411706314424,3268.95049541209,3719.28504135205,2892.03715991714,2448.34328735269,4284.66773911603,5143.71779955106,2651.09778003301,3675.16681580604
PSMD12,9.10897630691285,6.43020027717791,15.8265393517469,20.3216804588924,11.911796987212,10.647638984248,16.7821251296192,10.439607707647,18.1109844258125,2907.25751218685,4238.89390234492,2550.40981962435,2903.88772545036,2619.92239647863,3280.00927413656,4203.82568412932,3491.39798233814
